Current_Semester,GPA_Cumulative,Total_Credits,Credits_Completed,Credits_Remaining,Completion_Rate,Average_Credits_Per_Semester,Remaining_To_OJT,Failed_Courses,Retake_Count,Missing_Prerequisite_Courses,Academic_Warning_Count,Suspension_Count,Planned_OJT_Semester,OJT_Eligible,OJT_Readiness,Credit_Progress_Category,OJT_Credit_Gap,OJT_Credit_Progress,OJT_Eligibility_Gap_Category,Academic_Risk_Index,Academic_Stability,OJT_Semester_Gap,OJT_Planning_Status,Required_Average_Credits_Per_Semester,Credit_Completion_Efficiency
6,8.13,120,107,13,89.17,17.83,0,0,0,0,0,0,7,True,93.5,Near_Completion,0,100,Eligible,0,100,1,Approaching_OJT,0.0,100.0
3,6.18,120,50,70,41.67,16.67,50,2,3,0,0,0,5,False,53.0,Developing,50,50,Moderate_Gap,5,50,2,Moderate_Planning_Gap,25.0,99.98
3,6.06,120,47,73,39.17,15.67,53,3,2,0,0,0,6,False,50.5,Developing,53,47,Far_From_Eligible,5,50,3,Long_Term_Planning,17.67,99.98
3,7.07,120,58,62,48.33,19.33,42,0,2,0,0,0,5,False,65.0,Developing,42,58,Moderate_Gap,2,80,2,Moderate_Planning_Gap,21.0,100.0
2,8.85,120,45,75,37.5,22.5,55,0,0,0,0,0,5,False,62.5,Developing,55,45,Far_From_Eligible,0,100,3,Long_Term_Planning,18.33,100.0
3,5.25,120,37,83,30.83,12.33,63,5,4,2,1,0,5,False,18.5,Developing,63,37,Far_From_Eligible,12,0,2,Moderate_Planning_Gap,31.5,100.0
6,5.37,120,90,30,75.0,15.0,10,5,3,2,1,0,6,False,47.0,Advanced,10,90,Near_Eligible,11,0,0,OJT_Ready_Stage,10.0,100.0
1,9.56,120,20,100,16.67,20.0,80,0,0,0,0,0,5,False,50.0,Early,80,20,Far_From_Eligible,0,100,4,Long_Term_Planning,20.0,100.0
3,3.57,120,38,82,31.67,12.67,62,8,6,3,2,1,6,False,0.0,Developing,62,38,Far_From_Eligible,20,0,3,Long_Term_Planning,20.67,99.97
4,5.45,120,55,65,45.83,13.75,45,3,3,1,1,1,5,False,33.5,Developing,45,55,Moderate_Gap,9,10,1,Approaching_OJT,45.0,100.0
4,7.24,120,70,50,58.33,17.5,30,0,0,0,0,0,5,False,75.0,Developing,30,70,Moderate_Gap,0,100,1,Approaching_OJT,30.0,100.0
3,6.63,120,53,67,44.17,17.67,47,3,3,0,0,0,6,False,51.5,Developing,47,53,Moderate_Gap,6,40,3,Long_Term_Planning,15.67,99.98
3,5.72,120,38,82,31.67,12.67,62,4,3,3,2,0,6,False,13.0,Developing,62,38,Far_From_Eligible,12,0,3,Long_Term_Planning,20.67,99.97
3,8.87,120,56,64,46.67,18.67,44,0,0,0,0,0,6,False,68.0,Developing,44,56,Moderate_Gap,0,100,3,Long_Term_Planning,14.67,99.98
5,6.28,120,88,32,73.33,17.6,12,1,1,1,1,0,7,False,68.0,Advanced,12,88,Near_Eligible,4,60,2,Moderate_Planning_Gap,6.0,100.0
3,6.61,120,42,78,35.0,14.0,58,3,5,2,1,0,5,False,25.0,Developing,58,42,Far_From_Eligible,11,0,2,Moderate_Planning_Gap,29.0,100.0
3,9.37,120,57,63,47.5,19.0,43,0,0,0,0,0,6,False,68.5,Developing,43,57,Moderate_Gap,0,100,3,Long_Term_Planning,14.33,100.0
5,6.1,120,82,38,68.33,16.4,18,3,4,1,1,0,7,False,53.0,Advanced,18,82,Near_Eligible,9,10,2,Moderate_Planning_Gap,9.0,100.0
4,7.94,120,80,40,66.67,20.0,20,0,1,0,0,0,6,False,78.0,Advanced,20,80,Near_Eligible,1,90,2,Moderate_Planning_Gap,10.0,100.0
2,6.78,120,30,90,25.0,15.0,70,4,4,1,0,0,6,False,29.0,Early,70,30,Far_From_Eligible,9,10,4,Long_Term_Planning,17.5,100.0
6,6.24,120,103,17,85.83,17.17,0,2,3,1,0,0,6,False,73.5,Near_Completion,0,100,Eligible,6,40,0,OJT_Ready_Stage,0.0,99.98
2,7.41,120,41,79,34.17,20.5,59,0,0,1,0,0,5,False,54.5,Developing,59,41,Far_From_Eligible,1,90,3,Long_Term_Planning,19.67,100.0
4,9.42,120,76,44,63.33,19.0,24,0,0,0,0,0,6,False,78.0,Advanced,24,76,Moderate_Gap,0,100,2,Moderate_Planning_Gap,12.0,100.0
4,6.53,120,62,58,51.67,15.5,38,3,3,2,1,0,6,False,39.0,Developing,38,62,Moderate_Gap,9,10,2,Moderate_Planning_Gap,19.0,100.0
2,9.65,120,45,75,37.5,22.5,55,0,0,0,0,0,5,False,62.5,Developing,55,45,Far_From_Eligible,0,100,3,Long_Term_Planning,18.33,100.0
5,6.93,120,95,25,79.17,19.0,5,3,4,1,1,0,6,False,59.5,Advanced,5,95,Near_Eligible,9,10,1,Approaching_OJT,5.0,100.0
5,5.26,120,82,38,68.33,16.4,18,5,6,3,1,0,6,False,31.0,Advanced,18,82,Near_Eligible,15,0,1,Approaching_OJT,18.0,100.0
5,5.44,120,71,49,59.17,14.2,29,3,5,3,1,0,6,False,33.5,Developing,29,71,Moderate_Gap,12,0,1,Approaching_OJT,29.0,100.0
5,4.92,120,62,58,51.67,12.4,38,6,7,2,2,1,6,False,9.0,Developing,38,62,Moderate_Gap,18,0,1,Approaching_OJT,38.0,100.0
8,8.22,120,118,2,98.33,14.75,0,0,1,1,0,0,8,False,91.0,Near_Completion,0,100,Eligible,2,80,0,OJT_Ready_Stage,0.0,100.0
5,5.04,120,83,37,69.17,16.6,17,3,6,1,1,1,7,False,41.5,Advanced,17,83,Near_Eligible,12,0,2,Moderate_Planning_Gap,8.5,100.0
3,7.4,120,61,59,50.83,20.33,39,1,1,0,0,0,5,False,65.5,Developing,39,61,Moderate_Gap,2,80,2,Moderate_Planning_Gap,19.5,100.0
6,8.02,120,101,19,84.17,16.83,0,0,0,1,0,0,7,False,84.5,Near_Completion,0,100,Eligible,1,90,1,Approaching_OJT,0.0,100.0
5,7.23,120,97,23,80.83,19.4,3,0,0,1,0,0,7,False,82.5,Near_Completion,3,97,Near_Eligible,1,90,2,Moderate_Planning_Gap,1.5,100.0
3,6.97,120,57,63,47.5,19.0,43,2,4,2,0,0,5,False,42.5,Developing,43,57,Moderate_Gap,8,20,2,Moderate_Planning_Gap,21.5,100.0
3,8.12,120,62,58,51.67,20.67,38,1,2,1,0,0,5,False,58.0,Developing,38,62,Moderate_Gap,4,60,2,Moderate_Planning_Gap,19.0,99.98
3,6.74,120,48,72,40.0,16.0,52,3,4,0,0,0,5,False,47.0,Developing,52,48,Far_From_Eligible,7,30,2,Moderate_Planning_Gap,26.0,100.0
4,4.12,120,48,72,40.0,12.0,52,7,6,2,3,1,6,False,0.0,Developing,52,48,Far_From_Eligible,19,0,2,Moderate_Planning_Gap,26.0,100.0
3,9.99,120,58,62,48.33,19.33,42,0,0,0,0,0,6,False,69.0,Developing,42,58,Moderate_Gap,0,100,3,Long_Term_Planning,14.0,100.0
2,7.54,120,37,83,30.83,18.5,63,0,2,1,0,0,6,False,48.5,Developing,63,37,Far_From_Eligible,3,70,4,Long_Term_Planning,15.75,100.0
2,7.57,120,39,81,32.5,19.5,61,1,2,1,0,0,6,False,46.5,Developing,61,39,Far_From_Eligible,4,60,4,Long_Term_Planning,15.25,100.0
7,6.06,120,110,10,91.67,15.71,0,1,3,1,1,0,8,False,75.0,Near_Completion,0,100,Eligible,6,40,1,Approaching_OJT,0.0,100.0
5,7.29,120,97,23,80.83,19.4,3,0,1,1,0,0,7,False,80.5,Near_Completion,3,97,Near_Eligible,2,80,2,Moderate_Planning_Gap,1.5,100.0
4,5.21,120,68,52,56.67,17.0,32,3,4,3,1,0,6,False,34.0,Developing,32,68,Moderate_Gap,11,0,2,Moderate_Planning_Gap,16.0,100.0
2,6.4,120,36,84,30.0,18.0,64,2,3,0,0,0,5,False,46.0,Developing,64,36,Far_From_Eligible,5,50,3,Long_Term_Planning,21.33,100.0
1,6.06,120,18,102,15.0,18.0,82,2,3,2,1,0,6,False,20.0,Early,82,18,Far_From_Eligible,8,20,5,Long_Term_Planning,16.4,100.0
5,5.75,120,78,42,65.0,15.6,22,4,3,1,2,1,7,False,37.0,Advanced,22,78,Moderate_Gap,11,0,2,Moderate_Planning_Gap,11.0,100.0
5,7.17,120,88,32,73.33,17.6,12,1,2,1,0,0,7,False,71.0,Advanced,12,88,Near_Eligible,4,60,2,Moderate_Planning_Gap,6.0,100.0
3,4.91,120,34,86,28.33,11.33,66,7,8,3,2,2,6,False,0.0,Early,66,34,Far_From_Eligible,22,0,3,Long_Term_Planning,22.0,100.0
5,5.89,120,84,36,70.0,16.8,16,5,3,3,1,1,7,False,30.0,Advanced,16,84,Near_Eligible,13,0,2,Moderate_Planning_Gap,8.0,100.0
7,6.18,120,110,10,91.67,15.71,0,3,4,0,1,0,8,True,73.0,Near_Completion,0,100,Eligible,8,20,1,Approaching_OJT,0.0,100.0
6,6.57,120,94,26,78.33,15.67,6,2,4,1,0,0,7,False,67.0,Advanced,6,94,Near_Eligible,7,30,1,Approaching_OJT,6.0,99.98
3,6.1,120,58,62,48.33,19.33,42,3,3,1,1,0,6,False,43.0,Developing,42,58,Moderate_Gap,8,20,3,Long_Term_Planning,14.0,100.0
6,7.24,120,102,18,85.0,17.0,0,0,1,0,0,0,7,True,89.0,Near_Completion,0,100,Eligible,1,90,1,Approaching_OJT,0.0,100.0
5,8.29,120,88,32,73.33,17.6,12,0,2,0,0,0,6,False,80.0,Advanced,12,88,Near_Eligible,2,80,1,Approaching_OJT,12.0,100.0
5,9.09,120,92,28,76.67,18.4,8,0,0,0,0,0,7,False,86.0,Advanced,8,92,Near_Eligible,0,100,2,Moderate_Planning_Gap,4.0,100.0
5,6.63,120,83,37,69.17,16.6,17,1,2,2,1,0,7,False,57.5,Advanced,17,83,Near_Eligible,6,40,2,Moderate_Planning_Gap,8.5,100.0
5,5.52,120,74,46,61.67,14.8,26,4,4,3,1,0,6,False,34.0,Advanced,26,74,Moderate_Gap,12,0,1,Approaching_OJT,26.0,100.0
4,8.46,120,69,51,57.5,17.25,31,1,1,0,0,0,6,False,69.5,Developing,31,69,Moderate_Gap,2,80,2,Moderate_Planning_Gap,15.5,100.0
5,9.31,120,103,17,85.83,20.6,0,0,0,0,0,0,6,True,91.5,Near_Completion,0,100,Eligible,0,100,1,Approaching_OJT,0.0,100.0
4,7.79,120,82,38,68.33,20.5,18,0,0,1,0,0,6,False,75.0,Advanced,18,82,Near_Eligible,1,90,2,Moderate_Planning_Gap,9.0,100.0
3,6.35,120,50,70,41.67,16.67,50,2,2,0,1,0,6,False,50.0,Developing,50,50,Moderate_Gap,5,50,3,Long_Term_Planning,16.67,99.98
4,7.55,120,72,48,60.0,18.0,28,0,0,0,0,0,5,False,76.0,Advanced,28,72,Moderate_Gap,0,100,1,Approaching_OJT,28.0,100.0
6,7.18,120,103,17,85.83,17.17,0,1,0,1,0,0,7,False,82.5,Near_Completion,0,100,Eligible,2,80,1,Approaching_OJT,0.0,99.98
4,6.21,120,65,55,54.17,16.25,35,3,4,0,0,0,5,False,55.5,Developing,35,65,Moderate_Gap,7,30,1,Approaching_OJT,35.0,100.0
2,8.92,120,45,75,37.5,22.5,55,0,0,0,0,0,6,False,62.5,Developing,55,45,Far_From_Eligible,0,100,4,Long_Term_Planning,13.75,100.0
7,3.77,120,89,31,74.17,12.71,11,5,5,2,2,1,8,False,29.5,Advanced,11,89,Near_Eligible,15,0,1,Approaching_OJT,11.0,100.0
5,6.48,120,79,41,65.83,15.8,21,2,4,2,1,0,7,False,48.5,Advanced,21,79,Moderate_Gap,9,10,2,Moderate_Planning_Gap,10.5,100.0
2,9.65,120,47,73,39.17,23.5,53,0,0,0,0,0,6,False,63.5,Developing,53,47,Far_From_Eligible,0,100,4,Long_Term_Planning,13.25,100.0
4,6.11,120,72,48,60.0,18.0,28,1,3,1,0,0,6,False,61.0,Advanced,28,72,Moderate_Gap,5,50,2,Moderate_Planning_Gap,14.0,100.0
7,7.68,120,114,6,95.0,16.29,0,0,1,0,0,0,8,True,95.0,Near_Completion,0,100,Eligible,1,90,1,Approaching_OJT,0.0,99.97
3,5.85,120,50,70,41.67,16.67,50,2,2,1,0,0,6,False,49.0,Developing,50,50,Moderate_Gap,5,50,3,Long_Term_Planning,16.67,99.98
6,6.26,120,100,20,83.33,16.67,0,1,4,0,1,0,7,True,74.0,Near_Completion,0,100,Eligible,6,40,1,Approaching_OJT,0.0,99.98
2,6.87,120,42,78,35.0,21.0,58,1,4,2,1,0,6,False,33.0,Developing,58,42,Far_From_Eligible,8,20,4,Long_Term_Planning,14.5,100.0
7,5.96,120,113,7,94.17,16.14,0,2,4,1,1,0,8,False,71.5,Near_Completion,0,100,Eligible,8,20,1,Approaching_OJT,0.0,100.0
8,7.59,120,115,5,95.83,14.38,0,0,0,0,0,0,8,True,97.5,Near_Completion,0,100,Eligible,0,100,0,OJT_Ready_Stage,0.0,99.97
3,8.45,120,50,70,41.67,16.67,50,0,0,1,0,0,6,False,59.0,Developing,50,50,Moderate_Gap,1,90,3,Long_Term_Planning,16.67,99.98
4,6.75,120,67,53,55.83,16.75,33,2,2,0,1,0,5,False,58.5,Developing,33,67,Moderate_Gap,5,50,1,Approaching_OJT,33.0,100.0
3,5.06,120,50,70,41.67,16.67,50,3,6,2,2,0,6,False,22.0,Developing,50,50,Moderate_Gap,13,0,3,Long_Term_Planning,16.67,99.98
4,8.36,120,77,43,64.17,19.25,23,0,1,0,0,0,5,False,76.5,Advanced,23,77,Moderate_Gap,1,90,1,Approaching_OJT,23.0,100.0
6,8.21,120,112,8,93.33,18.67,0,0,1,0,0,0,7,True,94.0,Near_Completion,0,100,Eligible,1,90,1,Approaching_OJT,0.0,99.98
5,8.0,120,88,32,73.33,17.6,12,1,0,1,0,0,6,False,75.0,Advanced,12,88,Near_Eligible,2,80,1,Approaching_OJT,12.0,100.0
2,6.88,120,35,85,29.17,17.5,65,3,2,0,0,0,5,False,44.5,Early,65,35,Far_From_Eligible,5,50,3,Long_Term_Planning,21.67,100.0
5,7.67,120,99,21,82.5,19.8,1,1,2,1,0,0,6,False,76.5,Near_Completion,1,99,Near_Eligible,4,60,1,Approaching_OJT,1.0,100.0
5,8.06,120,100,20,83.33,20.0,0,0,1,1,0,0,6,False,82.0,Near_Completion,0,100,Eligible,2,80,1,Approaching_OJT,0.0,100.0
7,3.83,120,80,40,66.67,11.43,20,5,7,4,2,1,8,False,9.0,Advanced,20,80,Near_Eligible,19,0,1,Approaching_OJT,20.0,99.99
4,6.46,120,64,56,53.33,16.0,36,2,3,1,1,0,6,False,49.0,Developing,36,64,Moderate_Gap,7,30,2,Moderate_Planning_Gap,18.0,100.0
5,6.15,120,84,36,70.0,16.8,16,2,2,1,0,0,6,False,66.0,Advanced,16,84,Near_Eligible,5,50,1,Approaching_OJT,16.0,100.0
7,7.18,120,104,16,86.67,14.86,0,2,3,2,0,0,8,False,68.0,Near_Completion,0,100,Eligible,7,30,1,Approaching_OJT,0.0,99.98
5,8.32,120,100,20,83.33,20.0,0,0,0,1,0,0,6,False,84.0,Near_Completion,0,100,Eligible,1,90,1,Approaching_OJT,0.0,100.0
8,6.13,120,116,4,96.67,14.5,0,2,4,1,0,0,8,False,78.0,Near_Completion,0,100,Eligible,7,30,0,OJT_Ready_Stage,0.0,100.0
1,5.96,120,15,105,12.5,15.0,85,4,5,3,2,1,5,False,0.0,Early,85,15,Far_From_Eligible,15,0,4,Long_Term_Planning,21.25,100.0
4,7.53,120,75,45,62.5,18.75,25,0,2,0,0,0,6,False,73.5,Advanced,25,75,Moderate_Gap,2,80,2,Moderate_Planning_Gap,12.5,100.0
4,5.86,120,58,62,48.33,14.5,42,2,4,0,1,0,6,False,50.0,Developing,42,58,Moderate_Gap,7,30,2,Moderate_Planning_Gap,21.0,100.0
5,7.73,120,100,20,83.33,20.0,0,1,1,1,0,0,7,False,79.0,Near_Completion,0,100,Eligible,3,70,2,Moderate_Planning_Gap,0.0,100.0
5,6.41,120,80,40,66.67,16.0,20,1,4,1,0,0,7,False,63.0,Advanced,20,80,Near_Eligible,6,40,2,Moderate_Planning_Gap,10.0,100.0
4,5.57,120,68,52,56.67,17.0,32,4,5,3,1,0,5,False,29.0,Developing,32,68,Moderate_Gap,13,0,1,Approaching_OJT,32.0,100.0
3,4.45,120,29,91,24.17,9.67,71,8,6,3,3,1,6,False,0.0,Early,71,29,Far_From_Eligible,21,0,3,Long_Term_Planning,23.67,99.97
5,6.5,120,80,40,66.67,16.0,20,1,1,2,0,0,6,False,63.0,Advanced,20,80,Near_Eligible,4,60,1,Approaching_OJT,20.0,100.0
1,6.38,120,16,104,13.33,16.0,84,2,1,2,0,0,6,False,28.0,Early,84,16,Far_From_Eligible,5,50,5,Long_Term_Planning,16.8,100.0
4,8.79,120,80,40,66.67,20.0,20,0,0,0,0,0,5,False,80.0,Advanced,20,80,Near_Eligible,0,100,1,Approaching_OJT,20.0,100.0
5,6.57,120,84,36,70.0,16.8,16,3,3,1,1,0,7,False,56.0,Advanced,16,84,Near_Eligible,8,20,2,Moderate_Planning_Gap,8.0,100.0
4,7.15,120,74,46,61.67,18.5,26,0,0,1,0,0,6,False,71.0,Advanced,26,74,Moderate_Gap,1,90,2,Moderate_Planning_Gap,13.0,100.0
7,6.35,120,103,17,85.83,14.71,0,2,4,1,1,0,8,False,66.5,Near_Completion,0,100,Eligible,8,20,1,Approaching_OJT,0.0,100.0
3,6.86,120,46,74,38.33,15.33,54,3,2,1,1,0,5,False,39.0,Developing,54,46,Far_From_Eligible,7,30,2,Moderate_Planning_Gap,27.0,100.0
5,6.09,120,81,39,67.5,16.2,19,3,4,0,0,0,7,False,63.5,Advanced,19,81,Near_Eligible,7,30,2,Moderate_Planning_Gap,9.5,100.0
1,8.45,120,22,98,18.33,22.0,78,1,0,0,0,0,6,False,48.0,Early,78,22,Far_From_Eligible,1,90,5,Long_Term_Planning,15.6,100.0
6,6.53,120,99,21,82.5,16.5,1,1,2,2,0,0,6,False,70.5,Near_Completion,1,99,Near_Eligible,5,50,0,OJT_Ready_Stage,1.0,100.0
8,6.29,120,116,4,96.67,14.5,0,2,1,0,1,0,8,True,85.0,Near_Completion,0,100,Eligible,4,60,0,OJT_Ready_Stage,0.0,100.0
5,6.75,120,94,26,78.33,18.8,6,3,4,2,0,0,6,False,58.0,Advanced,6,94,Near_Eligible,9,10,1,Approaching_OJT,6.0,100.0
5,8.12,120,99,21,82.5,19.8,1,0,1,1,0,0,6,False,81.5,Near_Completion,1,99,Near_Eligible,2,80,1,Approaching_OJT,1.0,100.0
2,8.3,120,34,86,28.33,17.0,66,1,1,0,0,0,6,False,52.0,Early,66,34,Far_From_Eligible,2,80,4,Long_Term_Planning,16.5,100.0
5,7.45,120,97,23,80.83,19.4,3,0,1,1,0,0,6,False,80.5,Near_Completion,3,97,Near_Eligible,2,80,1,Approaching_OJT,3.0,100.0
3,5.94,120,43,77,35.83,14.33,57,1,3,0,0,0,5,False,52.5,Developing,57,43,Far_From_Eligible,4,60,2,Moderate_Planning_Gap,28.5,100.0
1,9.74,120,20,100,16.67,20.0,80,0,0,0,0,0,5,False,50.0,Early,80,20,Far_From_Eligible,0,100,4,Long_Term_Planning,20.0,100.0
5,7.81,120,96,24,80.0,19.2,4,0,1,0,0,0,6,False,86.0,Near_Completion,4,96,Near_Eligible,1,90,1,Approaching_OJT,4.0,100.0
4,6.54,120,69,51,57.5,17.25,31,2,1,1,0,0,5,False,60.5,Developing,31,69,Moderate_Gap,4,60,1,Approaching_OJT,31.0,100.0
5,5.18,120,69,51,57.5,13.8,31,5,3,1,2,0,6,False,37.5,Developing,31,69,Moderate_Gap,11,0,1,Approaching_OJT,31.0,100.0
4,4.25,120,54,66,45.0,13.5,46,5,6,4,2,1,5,False,0.0,Developing,46,54,Moderate_Gap,18,0,1,Approaching_OJT,46.0,100.0
4,5.09,120,63,57,52.5,15.75,37,5,5,1,2,0,5,False,30.5,Developing,37,63,Moderate_Gap,13,0,1,Approaching_OJT,37.0,100.0
4,4.13,120,41,79,34.17,10.25,59,5,7,3,3,2,5,False,0.0,Developing,59,41,Far_From_Eligible,20,0,1,Approaching_OJT,59.0,100.0
3,6.29,120,45,75,37.5,15.0,55,3,2,2,0,0,5,False,37.5,Developing,55,45,Far_From_Eligible,7,30,2,Moderate_Planning_Gap,27.5,100.0
3,6.55,120,55,65,45.83,18.33,45,2,4,2,0,0,6,False,41.5,Developing,45,55,Moderate_Gap,8,20,3,Long_Term_Planning,15.0,100.0
5,5.17,120,79,41,65.83,15.8,21,5,3,2,2,0,6,False,36.5,Advanced,21,79,Moderate_Gap,12,0,1,Approaching_OJT,21.0,100.0
5,8.18,120,95,25,79.17,19.0,5,0,1,1,0,0,6,False,79.5,Advanced,5,95,Near_Eligible,2,80,1,Approaching_OJT,5.0,100.0
6,6.31,120,100,20,83.33,16.67,0,4,5,1,0,0,7,False,62.0,Near_Completion,0,100,Eligible,10,0,1,Approaching_OJT,0.0,99.98
5,6.15,120,81,39,67.5,16.2,19,1,2,2,1,0,6,False,56.5,Advanced,19,81,Near_Eligible,6,40,1,Approaching_OJT,19.0,100.0
4,5.37,120,58,62,48.33,14.5,42,3,3,3,2,0,6,False,26.0,Developing,42,58,Moderate_Gap,11,0,2,Moderate_Planning_Gap,21.0,100.0
2,6.59,120,33,87,27.5,16.5,67,3,3,2,0,0,5,False,29.5,Early,67,33,Far_From_Eligible,8,20,3,Long_Term_Planning,22.33,100.0
7,6.15,120,105,15,87.5,15.0,0,1,1,2,0,0,8,False,75.5,Near_Completion,0,100,Eligible,4,60,1,Approaching_OJT,0.0,100.0
6,6.43,120,106,14,88.33,17.67,0,1,3,2,1,0,7,False,67.0,Near_Completion,0,100,Eligible,7,30,1,Approaching_OJT,0.0,99.98
3,8.75,120,59,61,49.17,19.67,41,0,0,0,0,0,5,False,69.5,Developing,41,59,Moderate_Gap,0,100,2,Moderate_Planning_Gap,20.5,99.98
5,5.62,120,81,39,67.5,16.2,19,3,4,1,2,0,7,False,47.5,Advanced,19,81,Near_Eligible,10,0,2,Moderate_Planning_Gap,9.5,100.0
5,8.24,120,88,32,73.33,17.6,12,1,0,0,0,0,7,False,81.0,Advanced,12,88,Near_Eligible,1,90,2,Moderate_Planning_Gap,6.0,100.0
4,6.38,120,70,50,58.33,17.5,30,3,1,1,0,0,6,False,58.0,Developing,30,70,Moderate_Gap,5,50,2,Moderate_Planning_Gap,15.0,100.0
3,6.75,120,56,64,46.67,18.67,44,2,1,0,0,0,6,False,60.0,Developing,44,56,Moderate_Gap,3,70,3,Long_Term_Planning,14.67,99.98
6,6.83,120,108,12,90.0,18.0,0,3,4,2,1,0,7,False,60.0,Near_Completion,0,100,Eligible,10,0,1,Approaching_OJT,0.0,100.0
3,7.73,120,61,59,50.83,20.33,39,1,1,0,0,0,5,False,65.5,Developing,39,61,Moderate_Gap,2,80,2,Moderate_Planning_Gap,19.5,100.0
5,6.12,120,88,32,73.33,17.6,12,1,1,2,1,0,6,False,62.0,Advanced,12,88,Near_Eligible,5,50,1,Approaching_OJT,12.0,100.0
6,7.86,120,100,20,83.33,16.67,0,0,1,1,0,0,6,False,82.0,Near_Completion,0,100,Eligible,2,80,0,OJT_Ready_Stage,0.0,99.98
7,6.95,120,106,14,88.33,15.14,0,1,2,0,1,0,8,True,81.0,Near_Completion,0,100,Eligible,4,60,1,Approaching_OJT,0.0,100.0
3,6.63,120,48,72,40.0,16.0,52,1,3,1,1,0,6,False,44.0,Developing,52,48,Far_From_Eligible,6,40,3,Long_Term_Planning,17.33,100.0
4,7.86,120,73,47,60.83,18.25,27,1,2,0,0,0,5,False,69.5,Advanced,27,73,Moderate_Gap,3,70,1,Approaching_OJT,27.0,100.0
5,6.87,120,93,27,77.5,18.6,7,2,2,2,0,0,6,False,64.5,Advanced,7,93,Near_Eligible,6,40,1,Approaching_OJT,7.0,100.0
3,6.77,120,58,62,48.33,19.33,42,1,4,2,1,0,6,False,41.0,Developing,42,58,Moderate_Gap,8,20,3,Long_Term_Planning,14.0,100.0
2,5.7,120,32,88,26.67,16.0,68,3,4,2,2,0,5,False,17.0,Early,68,32,Far_From_Eligible,11,0,3,Long_Term_Planning,22.67,100.0
4,8.06,120,81,39,67.5,20.25,19,1,0,0,0,0,6,False,77.5,Advanced,19,81,Near_Eligible,1,90,2,Moderate_Planning_Gap,9.5,100.0
7,7.03,120,111,9,92.5,15.86,0,1,1,0,0,0,8,True,90.5,Near_Completion,0,100,Eligible,2,80,1,Approaching_OJT,0.0,99.98
3,6.48,120,41,79,34.17,13.67,59,4,2,0,1,0,5,False,39.5,Developing,59,41,Far_From_Eligible,7,30,2,Moderate_Planning_Gap,29.5,99.98
2,6.2,120,30,90,25.0,15.0,70,2,3,0,1,0,6,False,38.0,Early,70,30,Far_From_Eligible,6,40,4,Long_Term_Planning,17.5,100.0
4,4.05,120,46,74,38.33,11.5,54,7,5,3,2,2,6,False,0.0,Developing,54,46,Far_From_Eligible,19,0,2,Moderate_Planning_Gap,27.0,100.0
4,6.61,120,71,49,59.17,17.75,29,3,4,2,0,0,6,False,46.5,Developing,29,71,Moderate_Gap,9,10,2,Moderate_Planning_Gap,14.5,100.0
5,8.34,120,99,21,82.5,19.8,1,0,2,1,0,0,7,False,79.5,Near_Completion,1,99,Near_Eligible,3,70,2,Moderate_Planning_Gap,0.5,100.0
6,5.95,120,85,35,70.83,14.17,15,3,6,2,1,0,7,False,44.5,Advanced,15,85,Near_Eligible,12,0,1,Approaching_OJT,15.0,99.98
3,6.19,120,58,62,48.33,19.33,42,3,1,2,0,0,6,False,46.0,Developing,42,58,Moderate_Gap,6,40,3,Long_Term_Planning,14.0,100.0
2,3.74,120,24,96,20.0,12.0,76,5,5,3,2,2,5,False,0.0,Early,76,24,Far_From_Eligible,17,0,3,Long_Term_Planning,25.33,100.0
1,8.31,120,19,101,15.83,19.0,81,1,2,1,0,0,6,False,36.5,Early,81,19,Far_From_Eligible,4,60,5,Long_Term_Planning,16.2,100.0
5,6.82,120,81,39,67.5,16.2,19,2,1,0,0,0,7,False,72.5,Advanced,19,81,Near_Eligible,3,70,2,Moderate_Planning_Gap,9.5,100.0
5,8.2,120,99,21,82.5,19.8,1,1,2,1,0,0,6,False,76.5,Near_Completion,1,99,Near_Eligible,4,60,1,Approaching_OJT,1.0,100.0
3,6.41,120,52,68,43.33,17.33,48,3,3,0,0,0,6,False,51.0,Developing,48,52,Moderate_Gap,6,40,3,Long_Term_Planning,16.0,100.0
5,6.95,120,89,31,74.17,17.8,11,3,1,0,0,0,6,False,73.5,Advanced,11,89,Near_Eligible,4,60,1,Approaching_OJT,11.0,100.0
4,8.4,120,76,44,63.33,19.0,24,0,2,0,0,0,6,False,74.0,Advanced,24,76,Moderate_Gap,2,80,2,Moderate_Planning_Gap,12.0,100.0
4,8.37,120,82,38,68.33,20.5,18,1,2,1,0,0,5,False,68.0,Advanced,18,82,Near_Eligible,4,60,1,Approaching_OJT,18.0,100.0
3,5.01,120,36,84,30.0,12.0,64,3,4,2,2,1,6,False,11.0,Developing,64,36,Far_From_Eligible,12,0,3,Long_Term_Planning,21.33,100.0
6,6.33,120,93,27,77.5,15.5,7,1,3,2,0,0,7,False,65.5,Advanced,7,93,Near_Eligible,6,40,1,Approaching_OJT,7.0,100.0
6,6.37,120,108,12,90.0,18.0,0,3,4,0,0,0,6,True,77.0,Near_Completion,0,100,Eligible,7,30,0,OJT_Ready_Stage,0.0,100.0
2,7.1,120,29,91,24.17,14.5,71,4,4,2,1,0,6,False,17.5,Early,71,29,Far_From_Eligible,11,0,4,Long_Term_Planning,17.75,100.0
